citing_opinion_id,citation,antecedent_name,candidate_oids
14205,658 N.W.2d 767,,13762|13763
14204,658 N.W.2d 767,,13762|13763
14209,674 N.W.2d 1,,13949|13950
14208,2002 ND 211,In re Estate of Gleeson,13708|13709
14208,655 N.W.2d 69,,13708|13709
14212,2000 ND 50,In re K.M.G.,13096|13097
14212,607 N.W.2d 248,,13096|13097
14199,1999 ND 182,In re J.K.,12978|12979
14199,599 N.W.2d 337,,12978|12979
14199,649 N.W.2d 231,,13608|13609
14199,632 N.W.2d 458,,13432|13433
14199,636 N.W.2d 921,,13479|13480
14187,667 N.W.2d 590,,13852|13853
14187,673 N.W.2d 264,,13931|13932
14186,667 N.W.2d 590,,13852|13853
14186,673 N.W.2d 264,,13931|13932
14194,653 N.W.2d 869,,13691|13692
14194,506 N.W.2d 368,B.H. v. K.D.,11481|11482
14183,2001 ND 33,K.L.G. v. S.L.N.,13319|13320
14183,622 N.W.2d 232,,13319|13320
14183,2000 ND 158,In re S.J.F.,13218|13219
14183,615 N.W.2d 533,,13218|13219
14177,2000 ND 203,Logan v. Bush,13290|13291
14177,621 N.W.2d 314,,13290|13291
14177,2000 ND 158,In re S.J.F.,13218|13219
14177,615 N.W.2d 533,,13218|13219
14177,2003 ND 147,Guardianship of Shatzka,13872|13873
14177,669 N.W.2d 95,,13872|13873
14164,2000 ND 203,Logan v. Bush,13290|13291
14164,621 N.W.2d 314,,13290|13291
14155,656 N.W.2d 661,,13722|13723
14126,2004 ND 142,Interest of T.J.L.,14065|14066
14126,682 N.W.2d 735,,14065|14066
14126,2002 ND 164,In re K.S.,13657|13658
14126,652 N.W.2d 341,,13657|13658
14126,2001 ND 127,In re T.K.,13408|13409
14126,630 N.W.2d 38,,13408|13409
14126,2000 ND 161,In re S.F.,13213|13214
14126,615 N.W.2d 511,,13213|13214
14126,1999 ND 221,In re C.R.,13024|13025
14126,602 N.W.2d 520,,13024|13025
14126,2001 ND 183,In re D.R.,13466|13467
14126,636 N.W.2d 412,,13466|13467
14125,2004 ND 142,Interest of T.J.L.,14065|14066
14125,682 N.W.2d 735,,14065|14066
14125,2002 ND 164,In re K.S.,13657|13658
14125,652 N.W.2d 341,,13657|13658
14125,2001 ND 127,In re T.K.,13408|13409
14125,630 N.W.2d 38,,13408|13409
14125,2000 ND 161,In re S.F.,13213|13214
14125,615 N.W.2d 511,,13213|13214
14125,1999 ND 221,In re C.R.,13024|13025
14125,602 N.W.2d 520,,13024|13025
14125,2001 ND 183,In re D.R.,13466|13467
14125,636 N.W.2d 412,,13466|13467
14124,659 N.W.2d 864,,13768|13769
14138,606 N.W.2d 117,,13078|13079
14138,2001 ND 33,K.L.G. v. S.L.N.,13319|13320
14138,622 N.W.2d 232,,13319|13320
14120,2000 ND 189,Farstveet v. Rudolph,13246|13407
14103,674 N.W.2d 1,,13949|13950
18486,667 N.W.2d 641,,13860|13861
14107,681 N.W.2d 779,,14051|14052
14090,1999 ND 122,Judicial Conduct Comm'n v. Hoffman,12918|12919
14090,595 N.W.2d 592,,12918|12919
14090,677 N.W.2d 215,,13989|13990
14089,1999 ND 122,Judicial Conduct Comm’n v. Hoffman,12918|12919
14089,595 N.W.2d 592,,12918|12919
14089,677 N.W.2d 215,,13989|13990
14083,667 N.W.2d 641,,13860|13861
14083,638 N.W.2d 45,,13503|13504|13505
14083,621 N.W.2d 582,,13303|13304
14082,2003 ND 101,In re I.K.,13816|13817
14082,663 N.W.2d 197,,13816|13817
14081,2003 ND 147,In re Guardianship of Shatzka,13872|13873
14081,669 N.W.2d 95,,13872|13873
14091,632 N.W.2d 407,,13423|13424
14084,652 N.W.2d 327,,13654|13655
14095,1997 ND 9,In re A.E.,12353|12354
14095,559 N.W.2d 215,,12353|12354
14067,656 N.W.2d 661,,13722|13723
14066,2001 ND 183,In re D.R.,13466|13467
14066,636 N.W.2d 412,,13466|13467
14066,1998 ND 129,Interest of L.F.,12709|12710
14066,580 N.W.2d 573,,12709|12710
14066,1998 ND 181,Interest of A.S.,12763|12764
14066,584 N.W.2d 853,,12763|12764
14066,2001 ND 71,In re D.N.,13351|13352
14066,624 N.W.2d 686,,13351|13352
14065,2001 ND 183,In re D.R.,13466|13467
14065,636 N.W.2d 412,,13466|13467
14065,1998 ND 129,Interest of L.F.,12709|12710
14065,580 N.W.2d 573,,12709|12710
14065,1998 ND 181,Interest of A.S.,12763|12764
14065,584 N.W.2d 853,,12763|12764
14065,2001 ND 71,In re D.N.,13351|13352
14065,624 N.W.2d 686,,13351|13352
14074,681 N.W.2d 779,,14051|14052
14074,653 N.W.2d 713,,13686|13687
14074,625 N.W.2d 533,,13362|13363
14077,677 N.W.2d 215,,13989|13990
14047,87 N.W. 593,,5837|5838
14056,2002 ND 178,In re Adoption of S.A.L.,13666|13667
14056,652 N.W.2d 912,,13666|13667
14056,2001 ND 127,In re T.K.,13408|13409
14056,630 N.W.2d 38,,13408|13409
14053,2002 ND 188,In re D.Q.,13686|13687
14053,653 N.W.2d 713,,13686|13687
14053,2001 ND 68,In re M.S.,13349|13350
14053,624 N.W.2d 678,,13349|13350
14053,2003 ND 98,In re A.B.,13819|13820
14053,663 N.W.2d 625,,13819|13820
14053,2001 ND 183,In re D.R.,13466|13467
14053,636 N.W.2d 412,,13466|13467
14053,1999 ND 221,In re C.R.,13024|13025
14053,602 N.W.2d 520,,13024|13025
14053,1998 ND 129,Interest of L.F.,12709|12710
14053,580 N.W.2d 573,,12709|12710
14046,2000 ND 203,Logan v. Bush,13290|13291
14046,621 N.W.2d 314,,13290|13291
14046,564 N.W.2d 281,,12446|12447
14046,2001 ND 33,K.L.G. v. S.L.N.,13319|13320
14046,622 N.W.2d 232,,13319|13320
14128,2004 ND 52,Pryatel v. K.P.,13972|13973
14128,676 N.W.2d 744,,13972|13973
14015,653 N.W.2d 869,,13691|13692
14014,2004 ND 52,Pryatel v. K.P.,13972|13973
14014,676 N.W.2d 744,,13972|13973
14042,583 N.W.2d 385,,12737|12738
14052,646 N.W.2d 699,,13592|13593
14052,652 N.W.2d 341,,13657|13658
14052,1998 ND 181,Interest of A.S.,12763|12764
14052,584 N.W.2d 853,,12763|12764
14051,646 N.W.2d 699,,13592|13593
14051,652 N.W.2d 341,,13657|13658
14051,1998 ND 181,Interest of A.S.,12763|12764
14051,584 N.W.2d 853,,12763|12764
14049,2001 ND 127,In re T.K.,13408|13409
14049,630 N.W.2d 38,,13408|13409
13979,632 N.W.2d 407,,13423|13424
13977,2002 ND 25,In the Interest of M.B.K.,13514|13515
13977,639 N.W.2d 473,,13514|13515
13976,2002 ND 25,M.B.K.,13514|13515
13976,639 N.W.2d 473,,13514|13515
13973,665 N.W.2d 65,,13833|13834
13972,665 N.W.2d 65,,13833|13834
13997,2000 ND 129,In re N.C.C.,13193|13194
13997,612 N.W.2d 561,,13193|13194
13997,2003 ND 147,Guardianship of Shatzka,13872|13873
13997,669 N.W.2d 95,,13872|13873
13985,606 N.W.2d 108,,13076|13077
13984,637 N.W.2d 678,,13487|13488
13952,2001 ND 68,In re M.S.,13349|13350
13952,624 N.W.2d 678,,13349|13350
13952,2002 ND 188,In re D.Q.,13686|13687
13952,653 N.W.2d 713,,13686|13687
13952,2003 ND 98,In re A.B.,13819|13820
13952,663 N.W.2d 625,,13819|13820
13951,2001 ND 68,In re M.S.,13349|13350
13951,624 N.W.2d 678,,13349|13350
13951,2002 ND 188,In re D.Q.,13686|13687
13951,653 N.W.2d 713,,13686|13687
13951,2003 ND 98,In re A.B.,13819|13820
13951,663 N.W.2d 625,,13819|13820
13971,656 N.W.2d 661,,13722|13723
13959,632 N.W.2d 407,,13423|13424
13959,589 N.W.2d 201,,12808|12809
13949,673 N.W.2d 614,,13938|13939
13942,659 N.W.2d 864,,13768|13769
13946,2003 ND 147,In re Shatzka,13872|13873
13946,669 N.W.2d 95,,13872|13873
13915,87 N.W. 593,,5837|5838
13934,506 N.W.2d 368,B.H. v. K.D.,11481|11482
13941,2000 ND 129,In re N.C.C.,13193|13194
13941,612 N.W.2d 561,,13193|13194
13941,659 N.W.2d 864,,13768|13769
13889,2002 ND 106,In re Edwardson,13598|13599
13889,647 N.W.2d 126,,13598|13599
13889,2002 ND 9,In re Crary,13497|13498
13889,638 N.W.2d 23,,13497|13498
13889,2002 ND 6,In re Swanson,13499|13500
13889,638 N.W.2d 240,,13499|13500
13889,2003 ND 22,In re McKechnie,13722|13723
13889,656 N.W.2d 661,,13722|13723
13889,1999 ND 122,Court. Judicial Conduct Comm'n v. Hoffman,12918|12919
13889,595 N.W.2d 592,,12918|12919
13898,2000 ND 50,In re K.M.G.,13096|13097
13898,607 N.W.2d 248,,13096|13097
13898,2000 ND 101,State ex rel. D.D. v. G.K.,13168|13169
13898,611 N.W.2d 179,,13168|13169
13898,659 N.W.2d 864,,13768|13769
13897,657 N.W.2d 287,,13747|13748
13897,647 N.W.2d 126,,13598|13599
13897,638 N.W.2d 23,,13497|13498
13897,2001 ND 7,,13299|13300
13897,621 N.W.2d 361,,13299|13300
13897,602 N.W.2d 268,,13020|13021
13896,657 N.W.2d 287,,13747|13748
13896,647 N.W.2d 126,,13598|13599
13896,638 N.W.2d 23,,13497|13498
13896,2001 ND 7,,13299|13300
13896,621 N.W.2d 361,,13299|13300
13896,602 N.W.2d 268,,13020|13021
13888,2002 ND 106,In re Edwardson,13598|13599
13888,647 N.W.2d 126,,13598|13599
13888,2002 ND 9,In re Crary,13497|13498
13888,638 N.W.2d 23,,13497|13498
13888,2002 ND 6,In re Swanson,13499|13500
13888,638 N.W.2d 240,,13499|13500
13888,2003 ND 22,In re McKechnie,13722|13723
13888,656 N.W.2d 661,,13722|13723
13888,1999 ND 122,Judicial Conduct Comm’n v. Hoffman,12918|12919
13888,595 N.W.2d 592,,12918|12919
13901,2000 ND 50,In re K.M.G.,13096|13097
13901,607 N.W.2d 248,,13096|13097
13899,564 N.W.2d 281,,12446|12447
13874,2000 ND 203,Logan v. Bush,13290|13291
13874,621 N.W.2d 314,,13290|13291
13869,1997 ND 9,In the Interest of A.E.,12353|12354
13869,559 N.W.2d 215,,12353|12354
13869,637 N.W.2d 678,,13487|13488
13869,1998 ND 15,In re R.D.B.,12628|12629
13869,575 N.W.2d 420,,12628|12629
13848,2000 ND 203,Logan v. Bush,13290|13291
13848,621 N.W.2d 314,,13290|13291
13847,653 N.W.2d 869,,13691|13692
13840,1997 ND 146,In re P.A.,12481|12482
13840,566 N.W.2d 422,,12481|12482
13845,2002 ND 137,U.S. Bank v. Koenig,13637|13638
13845,650 N.W.2d 820,,13637|13638
13834,2001 ND 142,In re H.G.,13432|13433
13834,632 N.W.2d 458,,13432|13433
13834,2002 ND 132,In re D.Z.,13608|13609
13834,649 N.W.2d 231,,13608|13609
13833,2001 ND 142,In re H.G.,13432|13433
13833,632 N.W.2d 458,,13432|13433
13833,2002 ND 132,In re D.Z.,13608|13609
13833,649 N.W.2d 231,,13608|13609
13858,2001 ND 127,In re T.K.,13408|13409
13858,630 N.W.2d 38,,13408|13409
13858,2000 ND 208,In re W.E.,13254|13255
13858,619 N.W.2d 494,,13254|13255
13858,2002 ND 178,In re Adoption of S.A.L.,13666|13667
13858,652 N.W.2d 912,,13666|13667
13863,2008 ND 51,Inc. v. Stott,14926|14927
13861,638 N.W.2d 45,,13503|13504|13505
13861,621 N.W.2d 582,,13303|13304
13861,649 N.W.2d 231,,13608|13609
13861,1999 ND 182,In re J.K.,12978|12979
13861,599 N.W.2d 337,,12978|12979
13860,638 N.W.2d 45,,13503|13504|13505
13860,621 N.W.2d 582,,13303|13304
13860,649 N.W.2d 231,,13608|13609
13860,1999 ND 182,In re J.K.,12978|12979
13860,599 N.W.2d 337,,12978|12979
13859,659 N.W.2d 864,,13768|13769
13820,653 N.W.2d 713,,13686|13687
13820,602 N.W.2d 516,,13022|13023
13819,653 N.W.2d 713,,13686|13687
13819,602 N.W.2d 516,,13022|13023
13817,632 N.W.2d 458,,13432|13433
13817,599 N.W.2d 337,,12978|12979
13816,632 N.W.2d 458,,13432|13433
13816,599 N.W.2d 337,,12978|12979
13802,617 N.W.2d 470,,13234|13235
13813,632 N.W.2d 407,,13423|13424
13811,1998 ND 114,,12687|12688
13811,579 N.W.2d 212,,12687|12688
13795,632 N.W.2d 407,,13423|13424
13801,2002 ND 106,In re Edwardson,13598|13599
13801,647 N.W.2d 126,,13598|13599
13801,2002 ND 9,In re Crary,13497|13498
13801,638 N.W.2d 23,,13497|13498
13801,2002 ND 6,In re Swanson,13499|13500
13801,638 N.W.2d 240,,13499|13500
13801,603 N.W.2d 176,,13036|13037
13801,657 N.W.2d 287,,13747|13748
13801,2003 ND 22,Disciplinary Bd. v. McKechnie,13722|13723
13801,656 N.W.2d 661,,13722|13723
13798,2001 ND 71,In re D.N.,13351|13352
13798,624 N.W.2d 686,,13351|13352
13798,2002 ND 188,In re D.Q.,13686|13687
13798,653 N.W.2d 713,,13686|13687
13798,2001 ND 83,In re C.R.C.,13362|13363
13798,625 N.W.2d 533,,13362|13363
13798,2001 ND 127,In re T.K.,13408|13409
13798,630 N.W.2d 38,,13408|13409
13798,1999 ND 221,In re C.R.,13024|13025
13798,602 N.W.2d 520,,13024|13025
13798,2001 ND 183,In re D.R.,13466|13467
13798,636 N.W.2d 412,,13466|13467
13798,1998 ND 181,In re A.S.,12763|12764
13798,584 N.W.2d 853,,12763|12764
13798,2000 ND 161,In re S.F.,13213|13214
13798,615 N.W.2d 511,,13213|13214
13798,1999 ND 195,In re A.M.,13010|13011
13798,601 N.W.2d 253,,13010|13011
13791,638 N.W.2d 240,,13499|13500
18473,606 N.W.2d 117,,13078|13079
13770,235 N.W. 348,,4114|4115
13769,2000 ND 129,In re N.C.C.,13193|13194
13769,612 N.W.2d 561,,13193|13194
13768,2000 ND 129,In re N.C.C.,13193|13194
13768,612 N.W.2d 561,,13193|13194
13745,656 N.W.2d 709,,13729|13730
13744,656 N.W.2d 709,,13729|13730
13742,617 N.W.2d 470,,13234|13235
13748,626 N.W.2d 650,,13370|13371
13748,609 N.W.2d 418,,13122|13123
13748,603 N.W.2d 176,,13036|13037
13748,2003 ND 22,Disciplinary Bd. v. McKechnie,13722|13723
13748,656 N.W.2d 661,,13722|13723
13748,637 N.W.2d 710,,13492|13493
13747,626 N.W.2d 650,,13370|13371
13747,609 N.W.2d 418,,13122|13123
13747,603 N.W.2d 176,,13036|13037
13747,2003 ND 22,Disciplinary Bd. v. McKechnie,13722|13723
13747,656 N.W.2d 661,,13722|13723
13747,637 N.W.2d 710,,13492|13493
13733,1997 ND 11,Estate of Brown,12365|12366
13733,559 N.W.2d 818,,12365|12366
13730,1997 ND 9,In the Interest of A.E.,12353|12354
13730,559 N.W.2d 215,,12353|12354
13730,2002 ND 188,In re D.Q.,13686|13687
13730,653 N.W.2d 713,,13686|13687
13724,589 N.W.2d 201,,12808|12809
13723,626 N.W.2d 650,,13370|13371
13723,609 N.W.2d 418,,13122|13123
13723,603 N.W.2d 176,,13036|13037
13723,647 N.W.2d 126,,13598|13599
13723,637 N.W.2d 710,,13492|13493
13723,623 N.W.2d 431,,13341|13342
13723,621 N.W.2d 361,,13299|13300
13722,626 N.W.2d 650,,13370|13371
13722,609 N.W.2d 418,,13122|13123
13722,603 N.W.2d 176,,13036|13037
13722,2002 ND 106,,13598|13599
13722,647 N.W.2d 126,,13598|13599
13722,637 N.W.2d 710,,13492|13493
13722,623 N.W.2d 431,,13341|13342
13722,621 N.W.2d 361,,13299|13300
13702,650 N.W.2d 820,,13637|13638
13712,1997 ND 11,Matter of Estate of Brown,12365|12366
13712,559 N.W.2d 818,,12365|12366
13740,606 N.W.2d 117,,13078|13079
13729,1997 ND 9,In the Interest of A.E.,12353|12354
13729,559 N.W.2d 215,,12353|12354
13729,2002 ND 188,In re D.Q.,13686|13687
13729,653 N.W.2d 713,,13686|13687
13726,583 N.W.2d 385,,12737|12738
13721,612 N.W.2d 561,,13193|13194
13721,2000 ND 101,State ex rel. D.D. v. G.K.,13168|13169
13721,611 N.W.2d 179,,13168|13169
13721,2000 ND 50,In re K.M.G.,13096|13097
13721,607 N.W.2d 248,,13096|13097
18434,649 N.W.2d 231,,13608|13609
13697,622 N.W.2d 720,,13323|13324
13669,2002 ND 106,In re Edwardson,13598|13599
13669,647 N.W.2d 126,,13598|13599
13669,2002 ND 9,In re Crary,13497|13498
13669,638 N.W.2d 23,,13497|13498
13669,2002 ND 6,In re Swanson,13499|13500
13669,638 N.W.2d 240,,13499|13500
13669,2001 ND 7,In re Howe,13299|13300
13669,621 N.W.2d 361,,13299|13300
13669,2001 ND 158,In re Gronneberg,13443|13444
13669,634 N.W.2d 491,,13443|13444
13669,2001 ND 210,In re Boulger,13492|13493
13669,637 N.W.2d 710,,13492|13493
13668,2002 ND 106,In re Edwardson,13598|13599
13668,647 N.W.2d 126,,13598|13599
13668,2002 ND 9,In re Crary,13497|13498
13668,638 N.W.2d 23,,13497|13498
13668,2002 ND 6,In re Swanson,13499|13500
13668,638 N.W.2d 240,,13499|13500
13668,2001 ND 7,In re Howe,13299|13300
13668,621 N.W.2d 361,,13299|13300
13668,2001 ND 158,In re Gronneberg,13443|13444
13668,634 N.W.2d 491,,13443|13444
13668,2001 ND 210,In re Boulger,13492|13493
13668,637 N.W.2d 710,,13492|13493
13683,2000 ND 203,Logan v. Bush,13290|13291
13683,621 N.W.2d 314,,13290|13291
13707,583 N.W.2d 385,,12737|12738
13679,606 N.W.2d 108,,13076|13077
13713,2002 ND 164,,13657|13658
13713,2001 ND 183,In re D.R.,13466|13467
13713,636 N.W.2d 412,,13466|13467
13713,2001 ND 127,In re T.K.,13408|13409
13713,630 N.W.2d 38,,13408|13409
13713,1998 ND 129,Interest of L.F.,12709|12710
13713,580 N.W.2d 573,,12709|12710
13713,1999 ND 216,In re D.F.G.,13029|13030
13713,602 N.W.2d 697,,13029|13030
13713,2001 ND 71,In re D.N.,13351|13352
13713,624 N.W.2d 686,,13351|13352
13498,2001 ND 86,In re Howe,13370|13371
13498,626 N.W.2d 650,,13370|13371
13498,2001 ND 210,In re Boulger,13492|13493
13498,637 N.W.2d 710,,13492|13493
13498,1999 ND 122,In re Hoffman,12918|12919
13498,595 N.W.2d 592,,12918|12919
13655,2002 ND 132,,13608|13609
13655,649 N.W.2d 231,,13608|13609
13654,2002 ND 132,,13608|13609
13654,649 N.W.2d 231,,13608|13609
13687,1997 ND 9,In re A.E.,12353|12354
13687,559 N.W.2d 215,,12353|12354
13687,2002 ND 78,In re J.R.,13570|13571
13687,643 N.W.2d 699,,13570|13571
13687,1999 ND 216,In re D.F.G.,13029|13030
13687,602 N.W.2d 697,,13029|13030
13687,1998 ND 181,In re A.S.,12763|12764
13687,584 N.W.2d 853,,12763|12764
13687,1998 ND 129,In re L.F.,12709|12710
13687,580 N.W.2d 573,,12709|12710
13687,1999 ND 221,In re C.R.,13024|13025
13687,602 N.W.2d 520,,13024|13025
13687,2001 ND 143,In re N.H.,13430|13431
13687,632 N.W.2d 451,,13430|13431
13687,1999 ND 195,In re A.M.,13010|13011
13687,601 N.W.2d 253,,13010|13011
13687,2001 ND 127,In re T.K.,13408|13409
13687,630 N.W.2d 38,,13408|13409
13687,625 N.W.2d 533,,13362|13363
13686,1997 ND 9,In re A.E.,12353|12354
13686,559 N.W.2d 215,,12353|12354
13686,2002 ND 78,In re J.R.,13570|13571
13686,643 N.W.2d 699,,13570|13571
13686,1999 ND 216,In re D.F.G.,13029|13030
13686,602 N.W.2d 697,,13029|13030
13686,1998 ND 181,AN.,12763|12764
13686,584 N.W.2d 853,,12763|12764
13686,1998 ND 129,In re L.F.,12709|12710
13686,580 N.W.2d 573,,12709|12710
13686,1999 ND 221,In re C.R.,13024|13025
13686,602 N.W.2d 520,,13024|13025
13686,2001 ND 143,N.H.,13430|13431
13686,632 N.W.2d 451,,13430|13431
13686,1999 ND 195,In re A.M.,13010|13011
13686,601 N.W.2d 253,,13010|13011
13686,2001 ND 127,In re T.K.,13408|13409
13686,630 N.W.2d 38,,13408|13409
13686,625 N.W.2d 533,,13362|13363
13690,2000 ND 203,Logan v. Bush,13290|13291
13690,621 N.W.2d 314,,13290|13291
13690,2000 ND 101,State ex rel. D.D. v. G.K.,13168|13169
13690,611 N.W.2d 179,,13168|13169
13658,2001 ND 183,In re D.R.,13466|13467
13658,636 N.W.2d 412,,13466|13467
13658,2001 ND 127,In re T.K.,13408|13409
13658,630 N.W.2d 38,,13408|13409
13658,1998 ND 129,Interest of L.F.,12709|12710
13658,580 N.W.2d 573,,12709|12710
13658,1999 ND 216,In re D.F.G.,13029|13030
13658,602 N.W.2d 697,,13029|13030
13658,2001 ND 71,In re D.N.,13351|13352
13658,624 N.W.2d 686,,13351|13352
13657,2001 ND 183,In re D.R.,13466|13467
13657,636 N.W.2d 412,,13466|13467
13657,2001 ND 127,In re T.K.,13408|13409
13657,630 N.W.2d 38,,13408|13409
13657,1998 ND 129,Interest of L.F.,12709|12710
13657,580 N.W.2d 573,,12709|12710
13657,1999 ND 216,In re D.F.G.,13029|13030
13657,602 N.W.2d 697,,13029|13030
13657,2001 ND 71,In re D.N.,13351|13352
13657,624 N.W.2d 686,,13351|13352
13609,2001 ND 203,In re D.P.,13479|13480
13609,636 N.W.2d 921,,13479|13480
13609,2001 ND 10,In re J.S.,13303|13304
13609,621 N.W.2d 582,,13303|13304
13609,2001 ND 142,In re H.G.,13432|13433
13609,632 N.W.2d 458,,13432|13433
13609,1999 ND 182,In re J.K.,12978|12979
13609,599 N.W.2d 337,,12978|12979
13608,2001 ND 203,In re D.P.,13479|13480
13608,636 N.W.2d 921,,13479|13480
13608,2001 ND 10,In re J.S.,13303|13304
13608,621 N.W.2d 582,,13303|13304
13608,2001 ND 142,In re H.G.,13432|13433
13608,632 N.W.2d 458,,13432|13433
13608,1999 ND 182,In re J.K.,12978|12979
13608,599 N.W.2d 337,,12978|12979
13652,2000 ND 203,Logan v. Bush,13290|13291
13652,621 N.W.2d 314,,13290|13291
13650,2001 ND 63,,13346|13347
13650,620 N.W.2d 156,,13276|13277
13634,2002 ND 54,Minot,13562|13635
13504,621 N.W.2d 582,,13303|13304
13614,2000 ND 85,Burke v. North Dakota Dep’t of Corr. & Rehab.,13134|13135
13614,609 N.W.2d 729,,13134|13135
13599,626 N.W.2d 650,,13370|13371
13599,609 N.W.2d 418,,13122|13123
13599,603 N.W.2d 176,,13036|13037
13599,621 N.W.2d 361,,13299|13300
13598,626 N.W.2d 650,,13370|13371
13598,609 N.W.2d 418,,13122|13123
13598,603 N.W.2d 176,,13036|13037
13598,621 N.W.2d 361,,13299|13300
13646,632 N.W.2d 407,,13423|13424
18448,619 N.W.2d 494,,13254|13255
18448,625 N.W.2d 533,,13362|13363
13593,2001 ND 37,In re C.H.,13323|13324
13593,622 N.W.2d 720,,13323|13324
13592,2001 ND 37,In re C.H.,13323|13324
13592,622 N.W.2d 720,,13323|13324
13500,2000 ND 221,Disciplinary Bd. v. Keller,13276|13277
13500,620 N.W.2d 156,,13276|13277
13500,603 N.W.2d 176,,13036|13037
13500,626 N.W.2d 650,,13370|13371
13586,632 N.W.2d 407,,13423|13424
13639,632 N.W.2d 407,,13423|13424
13639,611 N.W.2d 875,,13176|13177
13578,589 N.W.2d 201,,12808|12809
13610,2000 ND 203,Logan v. Bush,13290|13291
13610,621 N.W.2d 314,,13290|13291
13591,2000 ND 203,Logan v. Bush,13290|13291
13591,621 N.W.2d 314,,13290|13291
13571,2001 ND 183,In re D.R.,13466|13467
13571,636 N.W.2d 412,,13466|13467
13571,1999 ND 216,In re D.F.G.,13029|13030
13571,602 N.W.2d 697,,13029|13030
13571,2001 ND 127,In re T.K.,13408|13409
13571,630 N.W.2d 38,,13408|13409
13570,2001 ND 183,In re D.R.,13466|13467
13570,636 N.W.2d 412,,13466|13467
13570,1999 ND 216,In re D.F.G.,13029|13030
13570,602 N.W.2d 697,,13029|13030
13570,2001 ND 127,In re T.K.,13408|13409
13570,630 N.W.2d 38,,13408|13409
13581,2000 ND 101,State ex rel. D.D. v. G.K.,13168|13169
13581,611 N.W.2d 179,,13168|13169
13575,2000 ND 203,Logan v. Bush,13290|13291
13575,621 N.W.2d 314,,13290|13291
13551,2000 ND 101,State ex rel. D.D. v. G.K.,13168|13169
13551,611 N.W.2d 179,,13168|13169
13549,589 N.W.2d 201,,12808|12809
13568,632 N.W.2d 407,,13423|13424
13565,69 N.W. 185,,5408|5409
13565,632 N.W.2d 407,,13423|13424
13564,87 N.W. 593,,5837|5838
13558,2001 ND 33,K.L.G. v. S.L.N.,13319|13320
13558,622 N.W.2d 232,,13319|13320
13558,2001 ND 205,In re M.C.H.,13487|13488
13558,637 N.W.2d 678,,13487|13488
13558,2001 ND 127,In re T.K.,13408|13409
13558,630 N.W.2d 38,,13408|13409
13522,589 N.W.2d 201,,12808|12809
13522,583 N.W.2d 385,,12737|12738
13503,621 N.W.2d 582,,13303|13304
13494,632 N.W.2d 407,,13423|13424
13494,583 N.W.2d 385,,12737|12738
13493,621 N.W.2d 361,,13299|13300
13493,599 N.W.2d 619,,12980|12981
13492,621 N.W.2d 361,,13299|13300
13534,2000 ND 50,In re K.M.G.,13096|13097
13534,607 N.W.2d 248,,13096|13097
13534,2000 ND 129,In re N.C.C.,13193|13194
13534,612 N.W.2d 561,,13193|13194
13534,1999 ND 216,In re D.F.G.,13029|13030
13534,602 N.W.2d 697,,13029|13030
13518,2001 ND 210,In re Boulger,13492|13493
13518,637 N.W.2d 710,,13492|13493
13488,1998 ND 15,In re R.D.B.,12628|12629
13488,575 N.W.2d 420,,12628|12629
13484,626 N.W.2d 650,,13370|13371
13482,626 N.W.2d 650,,13370|13371
13487,1998 ND 15,In re R.D.B.,12628|12629
13487,575 N.W.2d 420,,12628|12629
13481,1997 ND 134,Matter of B.E.M.,12478|12479
13481,566 N.W.2d 414,,12478|12479
13501,606 N.W.2d 108,,13076|13077
13499,2000 ND 221,Disciplinary Bd. v. Keller,13276|13277
13499,620 N.W.2d 156,,13276|13277
13499,603 N.W.2d 176,,13036|13037
13499,626 N.W.2d 650,,13370|13371
13497,2001 ND 86,In re Howe,13370|13371
13497,626 N.W.2d 650,,13370|13371
13497,2001 ND 210,In re Boulger,13492|13493
13497,637 N.W.2d 710,,13492|13493
13497,595 N.W.2d 592,,12918|12919
13480,632 N.W.2d 458,,13432|13433
13480,599 N.W.2d 337,,12978|12979
13480,594 N.W.2d 924,,12902|12903
13479,632 N.W.2d 458,,13432|13433
13479,599 N.W.2d 337,,12978|12979
13479,594 N.W.2d 924,,12902|12903
13474,606 N.W.2d 117,,13078|13079
13470,2000 ND 174,In re E.T.,13234|13235
13470,617 N.W.2d 470,,13234|13235
13468,2000 ND 203,Logan v. Bush,13290|13291
13468,621 N.W.2d 314,,13290|13291
13467,2001 ND 127,In re T.K.,13408|13409
13467,630 N.W.2d 38,,13408|13409
13467,1998 ND 129,Interest of L.F.,12709|12710
13467,580 N.W.2d 573,,12709|12710
13467,1998 ND 181,Interest of A.S.,12763|12764
13467,584 N.W.2d 853,,12763|12764
13467,2001 ND 59,In re A.L. and J.L.,13338|13339
13467,623 N.W.2d 418,,13338|13339
13467,2001 ND 71,In re D.N.,13351|13352
13467,624 N.W.2d 686,,13351|13352
13466,2001 ND 127,In re T.K.,13408|13409
13466,630 N.W.2d 38,,13408|13409
13466,1998 ND 129,Interest of L.F.,12709|12710
13466,580 N.W.2d 573,,12709|12710
13466,1998 ND 181,Interest of A.S.,12763|12764
13466,584 N.W.2d 853,,12763|12764
13466,2001 ND 59,In re A.L. and J.L.,13338|13339
13466,623 N.W.2d 418,,13338|13339
13466,2001 ND 71,In re D.N.,13351|13352
13466,624 N.W.2d 686,,13351|13352
13462,589 N.W.2d 201,,12808|12809
